DATE TIME,flow_cfs,GroupName,Statistic,StatFlag
2004-12-30,274.3832372177485,MCC,0.1,CV
2004-12-31,1661.0068691921267,MCC,0.2,CV
2005-01-01,1736.6231847107413,MCC,0.2,CV
2005-01-02,1092.3795012678431,MCC,0.2,CV
2005-01-03,645.3640146658233,MCC,0.2,CV
2005-01-04,556.9790543353248,MCC,0.1,CV
2005-01-05,377.83833319265227,MCC,0.1,CV
2005-01-06,281.33675055973765,MCC,0.1,CV
2005-01-07,248.43781596935887,MCC,0.1,CV
2005-01-08,776.9632310238153,MCC,0.2,CV
2005-01-09,1778.8484779038984,MCC,0.2,CV
2005-01-10,1349.2348095555044,MCC,0.2,CV
2005-01-11,1689.2796515199582,MCC,0.2,CV
2005-01-12,1657.41954709438,MCC,0.2,CV
2005-01-13,852.2548906369478,MCC,0.2,CV
2005-01-14,514.4725306153639,MCC,0.1,CV
2005-01-15,392.7833804450782,MCC,0.1,CV
2005-01-16,325.3087628243567,MCC,0.1,CV
2005-01-17,288.89565552366815,MCC,0.1,CV
2005-01-18,264.2550235973947,MCC,0.1,CV
2005-01-19,247.45475481576332,MCC,0.1,CV
2005-01-20,241.91313998596777,MCC,0.1,CV
2005-01-21,245.6910516447875,MCC,0.1,CV
2005-01-22,247.10918012518354,MCC,0.1,CV
2005-01-23,245.05626729553072,MCC,0.1,CV
2005-01-24,242.1118209370256,MCC,0.1,CV
2005-01-25,240.5110381300302,MCC,0.1,CV
2005-01-26,249.37526300084326,MCC,0.1,CV
2005-01-27,411.25002213667284,MCC,0.1,CV
2005-01-28,505.99991391054937,MCC,0.1,CV
2005-01-29,769.3914143351623,MCC,0.2,CV
2005-01-30,544.8118001999013,MCC,0.1,CV
2005-01-31,398.8616831506042,MCC,0.1,CV
2005-02-01,337.1650497207419,MCC,0.1,CV
2005-02-02,299.393398569184,MCC,0.1,CV
2005-02-03,273.5738175787687,MCC,0.1,CV
2005-02-04,256.0785272006244,MCC,0.1,CV
2005-02-05,245.7492905448095,MCC,0.1,CV
2005-02-06,237.92288578714843,MCC,0.1,CV
2005-02-07,232.00883106726982,MCC,0.1,CV
2005-02-08,237.95463895916714,MCC,0.1,CV
2005-02-09,230.26353182902565,MCC,0.1,CV
2005-02-10,218.7555623076062,MCC,0.1,CV
2005-02-11,210.1061714583524,MCC,0.1,CV
2005-02-12,207.45810041596798,MCC,0.1,CV
2005-02-13,222.3202886530683,MCC,0.1,CV
2005-02-14,224.47166728473678,MCC,0.1,CV
2005-02-15,232.4534444608956,MCC,0.1,CV
2005-02-16,306.90217829499755,MCC,0.1,CV
2005-02-17,478.71025212828334,MCC,0.1,CV
2005-02-18,466.2472154444523,MCC,0.1,CV
2005-02-19,444.77094130926804,MCC,0.1,CV
2005-02-20,472.5432144572225,MCC,0.1,CV
2005-02-21,635.7902768837764,MCC,0.2,CV
2005-02-22,637.9091322241974,MCC,0.2,CV
2005-02-23,566.1278293480309,MCC,0.1,CV
2005-02-24,470.3863103423841,MCC,0.1,CV
2005-02-25,412.24303114645136,MCC,0.1,CV
2005-02-26,378.6882788714815,MCC,0.1,CV
2005-02-27,350.3492600250886,MCC,0.1,CV
2005-02-28,465.9430885283835,MCC,0.1,CV
2005-03-01,517.0684524748848,MCC,0.1,CV
2005-03-02,608.5032513090874,MCC,0.2,CV
2005-03-03,812.8168440738449,MCC,0.2,CV
2005-03-04,579.1726346776821,MCC,0.2,CV
2005-03-05,457.9710817097148,MCC,0.1,CV
2005-03-06,399.7057168652995,MCC,0.1,CV
2005-03-07,364.45587608157626,MCC,0.1,CV
2005-03-08,347.96894517925926,MCC,0.1,CV
2005-03-09,360.3034392331869,MCC,0.1,CV
2005-03-10,370.9820577030351,MCC,0.1,CV
2005-03-11,383.95099232649153,MCC,0.1,CV
2005-03-12,393.8116204484682,MCC,0.1,CV
2005-03-13,397.4842165811072,MCC,0.1,CV
2005-03-14,393.23152323493076,MCC,0.1,CV
2005-03-15,377.5983743153325,MCC,0.1,CV
2005-03-16,344.2228620200688,MCC,0.1,CV
2005-03-17,318.2245517336416,MCC,0.1,CV
2005-03-18,297.3647328268902,MCC,0.1,CV
2005-03-19,287.97496760779154,MCC,0.1,CV
2005-03-20,439.56282642794355,MCC,0.1,CV
2005-03-21,567.376553588783,MCC,0.1,CV
2005-03-22,556.0082626507334,MCC,0.1,CV
2005-03-23,2676.8759692610397,MCC,0.2,CV
2005-03-24,3198.2790390380756,MCC,0.2,CV
2005-03-25,1802.7804543744467,MCC,0.2,CV
2005-03-26,1002.0339478188624,MCC,0.2,CV
2005-03-27,754.8454926063179,MCC,0.2,CV
2005-03-28,1280.5691849249868,MCC,0.2,CV
2005-03-29,1537.876025436163,MCC,0.2,CV
2005-03-30,1416.0443854175521,MCC,0.2,CV
2005-03-31,1064.6711315256637,MCC,0.2,CV
2005-04-01,834.4919693008792,MCC,0.2,CV
2005-04-02,723.6424821238438,MCC,0.2,CV
2005-04-03,662.8456187621575,MCC,0.2,CV
2005-04-04,681.9222868110858,MCC,0.2,CV
2005-04-05,629.7248398911073,MCC,0.2,CV
2005-04-06,557.747406946712,MCC,0.1,CV
2005-04-07,541.428594318371,MCC,0.1,CV
2005-04-08,644.7283201561886,MCC,0.2,CV
2005-04-09,800.8780397510658,MCC,0.2,CV
2005-04-10,670.3186092912482,MCC,0.2,CV
2005-04-11,585.3322386278423,MCC,0.2,CV
2005-04-12,545.7385354532358,MCC,0.1,CV
2005-04-13,532.9163031806135,MCC,0.1,CV
2005-04-14,514.684106223224,MCC,0.1,CV
2005-04-15,485.59125627343764,MCC,0.1,CV
2005-04-16,467.1294521846546,MCC,0.1,CV
2005-04-17,462.89210212680007,MCC,0.1,CV
2005-04-18,475.07225486245187,MCC,0.1,CV
2005-04-19,474.8784762790233,MCC,0.1,CV
2005-04-20,451.954579849106,MCC,0.1,CV
2005-04-21,421.53184737906884,MCC,0.1,CV
2005-04-22,397.99323972608545,MCC,0.1,CV
2005-04-23,395.14212937947667,MCC,0.1,CV
2005-04-24,410.3658088600414,MCC,0.1,CV
2005-04-25,402.8660557515101,MCC,0.1,CV
2005-04-26,385.5582800991415,MCC,0.1,CV
2005-04-27,380.0268171030117,MCC,0.1,CV
2005-04-28,405.31851209774095,MCC,0.1,CV
2005-04-29,446.7666284031357,MCC,0.1,CV
2005-04-30,429.1693507740929,MCC,0.1,CV
2005-05-01,416.67028186774905,MCC,0.1,CV
2005-05-02,419.22766035433784,MCC,0.1,CV
2005-05-03,403.70892242243,MCC,0.1,CV
2005-05-04,398.3866256492084,MCC,0.1,CV
2005-05-05,405.66019491692333,MCC,0.1,CV
2005-05-06,492.60717671009496,MCC,0.1,CV
2005-05-07,525.3467940938099,MCC,0.1,CV
2005-05-08,474.6333058544249,MCC,0.1,CV
2005-05-09,647.2298363932281,MCC,0.2,CV
2005-05-10,1143.5629531636432,MCC,0.2,CV
2005-05-11,849.8319441850111,MCC,0.2,CV
2005-05-12,703.9534250219443,MCC,0.2,CV
2005-05-13,622.2818175393306,MCC,0.2,CV
2005-05-14,587.1018584178344,MCC,0.2,CV
2005-05-15,574.6756389691735,MCC,0.2,CV
2005-05-16,585.334576983455,MCC,0.2,CV
2005-05-17,992.4492117015863,MCC,0.2,CV
2005-05-18,773.9392275402444,MCC,0.2,CV
2005-05-19,740.9569342515127,MCC,0.2,CV
2005-05-20,718.9747691675675,MCC,0.2,CV
2005-05-21,683.3005262705974,MCC,0.2,CV
2005-05-22,604.6296527393621,MCC,0.2,CV
2005-05-23,564.421623657876,MCC,0.1,CV
2005-05-24,542.7779567718882,MCC,0.1,CV
2005-05-25,515.3286871381259,MCC,0.1,CV
2005-05-26,495.18500608828293,MCC,0.1,CV
2005-05-27,484.81386636469256,MCC,0.1,CV
2005-05-28,471.25793985591724,MCC,0.1,CV
2005-05-29,450.25552885428266,MCC,0.1,CV
2005-05-30,409.53852007872274,MCC,0.1,CV
2005-05-31,372.3418542826821,MCC,0.1,CV
2005-06-01,355.68055685738545,MCC,0.1,CV
2005-06-02,344.2241395738277,MCC,0.1,CV
2005-06-03,323.75192386627066,MCC,0.1,CV
2005-06-04,313.8258147197131,MCC,0.1,CV
2005-06-05,299.90583720056435,MCC,0.1,CV
2005-06-06,288.71243489918237,MCC,0.1,CV
2005-06-07,275.8390443791424,MCC,0.1,CV
2005-06-08,267.45924709259504,MCC,0.1,CV
2005-06-09,287.57719020964765,MCC,0.1,CV
2005-06-10,338.72434369353545,MCC,0.1,CV
2005-06-11,302.00520506434697,MCC,0.1,CV
2005-06-12,280.5428527923551,MCC,0.1,CV
2005-06-13,266.2271543795854,MCC,0.1,CV
2005-06-14,254.0614197266049,MCC,0.1,CV
2005-06-15,247.39974471168898,MCC,0.1,CV
2005-06-16,241.78899993832047,MCC,0.1,CV
2005-06-17,240.02624469657795,MCC,0.1,CV
2005-06-18,275.5780596089785,MCC,0.1,CV
2005-06-19,251.89684678327197,MCC,0.1,CV
2005-06-20,229.6151982745446,MCC,0.1,CV
2005-06-21,213.4516269282219,MCC,0.1,CV
2005-06-22,205.77890958344636,MCC,0.1,CV
2005-06-23,203.49296253910606,MCC,0.1,CV
2005-06-24,201.03146358712195,MCC,0.1,CV
2005-06-25,197.48955173418065,MCC,0.1,CV
2005-06-26,192.6736807165406,MCC,0.1,CV
2005-06-27,187.28576945013458,MCC,0.1,CV
2005-06-28,181.8203261955513,MCC,0.1,CV
2005-06-29,178.13662336291847,MCC,0.1,CV
2005-06-30,174.68345827462318,MCC,0.1,CV
2005-07-01,171.3250479432713,MCC,0.1,CV
2005-07-02,167.90081498219985,MCC,0.1,CV
2005-07-03,165.12364565247267,MCC,0.1,CV
2005-07-04,163.15615417953427,MCC,0.1,CV
2005-07-05,161.89748579938686,MCC,0.1,CV
2005-07-06,161.09675418287176,MCC,0.1,CV
2005-07-07,160.56445016160544,MCC,0.1,CV
2005-07-08,160.35202006337482,MCC,0.1,CV
2005-07-09,159.9537136291924,MCC,0.1,CV
2005-07-10,159.9537136291924,MCC,0.1,CV
2005-07-11,159.9537136291924,MCC,0.1,CV
2005-07-12,159.67443985826154,MCC,0.1,CV
2005-07-13,159.34438903807052,MCC,0.1,CV
2005-07-14,159.34438903807052,MCC,0.1,CV
2005-07-15,159.34438903807052,MCC,0.1,CV
2005-07-16,158.95753480083525,MCC,0.1,CV
2005-07-17,158.7364752367008,MCC,0.1,CV
2005-07-18,158.7364752367008,MCC,0.1,CV
2005-07-19,158.7364752367008,MCC,0.1,CV
2005-07-20,158.7364752367008,MCC,0.1,CV
2005-07-21,158.7364752367008,MCC,0.1,CV
2005-07-22,158.7364752367008,MCC,0.1,CV
2005-07-23,158.7364752367008,MCC,0.1,CV
2005-07-24,158.7364752367008,MCC,0.1,CV
2005-07-25,158.7364752367008,MCC,0.1,CV
2005-07-26,158.7364752367008,MCC,0.1,CV
2005-07-27,158.50542603138828,MCC,0.1,CV
2005-07-28,158.12997107275544,MCC,0.1,CV
2005-07-29,158.12997107275544,MCC,0.1,CV
2005-07-30,158.12997107275544,MCC,0.1,CV
2005-07-31,158.12997107275544,MCC,0.1,CV
2005-08-01,158.12997107275544,MCC,0.1,CV
2005-08-02,158.12997107275544,MCC,0.1,CV
2005-08-03,156.68972832934912,MCC,0.1,CV
2005-08-04,155.11855442745133,MCC,0.1,CV
2005-08-05,155.11855442745133,MCC,0.1,CV
2005-08-06,155.5252495266837,MCC,0.1,CV
2005-08-07,155.11855442745133,MCC,0.1,CV
2005-08-08,155.11855442745133,MCC,0.1,CV
2005-08-09,155.11855442745133,MCC,0.1,CV
2005-08-10,155.11855442745133,MCC,0.1,CV
2005-08-11,155.11855442745133,MCC,0.1,CV
2005-08-12,155.11855442745133,MCC,0.1,CV
2005-08-13,155.11855442745133,MCC,0.1,CV
2005-08-14,155.11855442745133,MCC,0.1,CV
2005-08-15,155.11855442745133,MCC,0.1,CV
2005-08-16,155.11855442745133,MCC,0.1,CV
2005-08-17,155.11855442745133,MCC,0.1,CV
2005-08-18,155.11855442745133,MCC,0.1,CV
2005-08-19,155.11855442745133,MCC,0.1,CV
2005-08-20,155.11855442745133,MCC,0.1,CV
2005-08-21,155.11855442745133,MCC,0.1,CV
2005-08-22,154.79459952848995,MCC,0.1,CV
2005-08-23,154.52048384475341,MCC,0.1,CV
2005-08-24,154.52048384475341,MCC,0.1,CV
2005-08-25,154.52048384475341,MCC,0.1,CV
2005-08-26,154.52048384475341,MCC,0.1,CV
2005-08-27,154.52048384475341,MCC,0.1,CV
2005-08-28,154.52048384475341,MCC,0.1,CV
2005-08-29,154.52048384475341,MCC,0.1,CV
2005-08-30,154.52048384475341,MCC,0.1,CV
2005-08-31,154.52048384475341,MCC,0.1,CV
2005-09-01,154.52048384475341,MCC,0.1,CV
2005-09-02,154.52048384475341,MCC,0.1,CV
2005-09-03,154.52048384475341,MCC,0.1,CV
2005-09-04,154.52048384475341,MCC,0.1,CV
2005-09-05,154.37131658630074,MCC,0.1,CV
2005-09-06,153.9238148109427,MCC,0.1,CV
2005-09-07,153.9238148109427,MCC,0.1,CV
2005-09-08,153.9238148109427,MCC,0.1,CV
2005-09-09,153.9238148109427,MCC,0.1,CV
2005-09-10,153.9238148109427,MCC,0.1,CV
2005-09-11,153.9238148109427,MCC,0.1,CV
2005-09-12,153.9238148109427,MCC,0.1,CV
2005-09-13,153.9238148109427,MCC,0.1,CV
2005-09-14,153.9238148109427,MCC,0.1,CV
2005-09-15,153.9238148109427,MCC,0.1,CV
2005-09-16,153.9238148109427,MCC,0.1,CV
2005-09-17,153.9238148109427,MCC,0.1,CV
2005-09-18,153.9238148109427,MCC,0.1,CV
2005-09-19,153.9238148109427,MCC,0.1,CV
2005-09-20,153.9238148109427,MCC,0.1,CV
2005-09-21,153.9238148109427,MCC,0.1,CV
2005-09-22,153.9238148109427,MCC,0.1,CV
2005-09-23,153.9238148109427,MCC,0.1,CV
2005-09-24,153.9238148109427,MCC,0.1,CV
2005-09-25,153.9238148109427,MCC,0.1,CV
2005-09-26,153.9238148109427,MCC,0.1,CV
2005-09-27,153.9238148109427,MCC,0.1,CV
2005-09-28,153.9238148109427,MCC,0.1,CV
2005-09-29,153.9238148109427,MCC,0.1,CV
2005-09-30,153.9238148109427,MCC,0.1,CV
2005-10-01,153.9238148109427,MCC,0.1,CV
2005-10-02,153.9238148109427,MCC,0.1,CV
2005-10-03,153.9238148109427,MCC,0.1,CV
2005-10-04,153.9238148109427,MCC,0.1,CV
2005-10-05,153.9238148109427,MCC,0.1,CV
2005-10-06,153.9238148109427,MCC,0.1,CV
2005-10-07,153.9238148109427,MCC,0.1,CV
2005-10-08,153.9238148109427,MCC,0.1,CV
2005-10-09,153.9238148109427,MCC,0.1,CV
2005-10-10,153.9238148109427,MCC,0.1,CV
2005-10-11,153.9238148109427,MCC,0.1,CV
2005-10-12,153.9238148109427,MCC,0.1,CV
2005-10-13,153.9238148109427,MCC,0.1,CV
2005-10-14,153.9238148109427,MCC,0.1,CV
2005-10-15,153.9238148109427,MCC,0.1,CV
2005-10-16,153.9238148109427,MCC,0.1,CV
2005-10-17,153.9238148109427,MCC,0.1,CV
2005-10-18,153.9238148109427,MCC,0.1,CV
2005-10-19,153.9238148109427,MCC,0.1,CV
2005-10-20,153.9238148109427,MCC,0.1,CV
2005-10-21,153.9238148109427,MCC,0.1,CV
2005-10-22,153.9238148109427,MCC,0.1,CV
2005-10-23,153.9238148109427,MCC,0.1,CV
2005-10-24,153.9238148109427,MCC,0.1,CV
2005-10-25,153.9238148109427,MCC,0.1,CV
2005-10-26,153.9238148109427,MCC,0.1,CV
2005-10-27,153.9238148109427,MCC,0.1,CV
2005-10-28,153.9238148109427,MCC,0.1,CV
2005-10-29,153.9238148109427,MCC,0.1,CV
2005-10-30,153.9238148109427,MCC,0.1,CV
2005-10-31,153.9238148109427,MCC,0.1,CV
2005-11-01,153.9238148109427,MCC,0.1,CV
2005-11-02,153.9238148109427,MCC,0.1,CV
2005-11-03,153.9238148109427,MCC,0.1,CV
2005-11-04,153.9238148109427,MCC,0.1,CV
2005-11-05,153.9238148109427,MCC,0.1,CV
2005-11-06,153.9238148109427,MCC,0.1,CV
2005-11-07,153.9238148109427,MCC,0.1,CV
2005-11-08,153.9238148109427,MCC,0.1,CV
2005-11-09,153.9238148109427,MCC,0.1,CV
2005-11-10,153.9238148109427,MCC,0.1,CV
2005-11-11,153.9238148109427,MCC,0.1,CV
2005-11-12,153.9238148109427,MCC,0.1,CV
2005-11-13,153.9238148109427,MCC,0.1,CV
2005-11-14,153.9238148109427,MCC,0.1,CV
2005-11-15,153.9238148109427,MCC,0.1,CV
2005-11-16,153.9238148109427,MCC,0.1,CV
2005-11-17,153.9238148109427,MCC,0.1,CV
2005-11-18,153.9238148109427,MCC,0.1,CV
2005-11-19,153.9238148109427,MCC,0.1,CV
2005-11-20,153.9238148109427,MCC,0.1,CV
2005-11-21,153.9238148109427,MCC,0.1,CV
2005-11-22,153.9238148109427,MCC,0.1,CV
2005-11-23,153.9238148109427,MCC,0.1,CV
2005-11-24,153.9238148109427,MCC,0.1,CV
2005-11-25,153.9238148109427,MCC,0.1,CV
2005-11-26,153.9238148109427,MCC,0.1,CV
2005-11-27,153.9238148109427,MCC,0.1,CV
2005-11-28,153.9238148109427,MCC,0.1,CV
2005-11-29,153.9238148109427,MCC,0.1,CV
2005-11-30,153.9238148109427,MCC,0.1,CV
2005-12-01,153.9238148109427,MCC,0.1,CV
2005-12-02,162.84520010963055,MCC,0.1,CV
2005-12-03,283.1008290978139,MCC,0.1,CV
2005-12-04,176.15929511867844,MCC,0.1,CV
2005-12-05,158.1552420795865,MCC,0.1,CV
2005-12-06,157.85263555292022,MCC,0.1,CV
2005-12-07,157.52487539311494,MCC,0.1,CV
2005-12-08,157.52487539311494,MCC,0.1,CV
2005-12-09,157.52487539311494,MCC,0.1,CV
2005-12-10,157.52487539311494,MCC,0.1,CV
2005-12-11,157.52487539311494,MCC,0.1,CV
2005-12-12,157.52487539311494,MCC,0.1,CV
2005-12-13,157.52487539311494,MCC,0.1,CV
2005-12-14,157.52487539311494,MCC,0.1,CV
2005-12-15,157.52487539311494,MCC,0.1,CV
2005-12-16,157.52487539311494,MCC,0.1,CV
2005-12-17,157.52487539311494,MCC,0.1,CV
2005-12-18,157.52487539311494,MCC,0.1,CV
2005-12-19,181.0310668067174,MCC,0.1,CV
2005-12-20,285.8808294541975,MCC,0.1,CV
2005-12-21,219.25448292229362,MCC,0.1,CV
2005-12-22,324.8372820682252,MCC,0.1,CV
2005-12-23,925.358118002251,MCC,0.2,CV
2005-12-24,558.6414464020218,MCC,0.1,CV
2005-12-25,334.089470322523,MCC,0.1,CV
2005-12-26,1236.4562256427162,MCC,0.2,CV
2005-12-27,1081.290754063494,MCC,0.2,CV
2005-12-28,720.345811927781,MCC,0.2,CV
2005-12-29,1810.3253780194284,MCC,0.2,CV
2005-12-30,955.1530790627074,MCC,0.2,CV
2005-12-31,2232.259996478649,MCC,0.2,CV
2006-01-01,3554.7030665081747,MCC,0.2,CV
2006-01-02,2939.913094776235,MCC,0.2,CV
2006-01-03,3092.8075643129387,MCC,0.2,CV
2006-01-04,1837.6874886520318,MCC,0.2,CV
2006-01-05,1128.4139373271046,MCC,0.2,CV
2006-01-06,882.4451612171691,MCC,0.2,CV
2006-01-07,752.3011663300096,MCC,0.2,CV
2006-01-08,672.1239412783101,MCC,0.2,CV
2006-01-09,561.0675366867291,MCC,0.1,CV
2006-01-10,485.3499058657735,MCC,0.1,CV
2006-01-11,436.8100375560084,MCC,0.1,CV
2006-01-12,425.0138977785419,MCC,0.1,CV
2006-01-13,393.6357340112724,MCC,0.1,CV
2006-01-14,407.0372869466692,MCC,0.1,CV
2006-01-15,752.3078510951577,MCC,0.2,CV
2006-01-16,587.976354760072,MCC,0.2,CV
2006-01-17,446.25642457543705,MCC,0.1,CV
2006-01-18,481.69381094998846,MCC,0.1,CV
2006-01-19,703.3484870623528,MCC,0.2,CV
2006-01-20,543.0034419221386,MCC,0.1,CV
2006-01-21,442.0265001533018,MCC,0.1,CV
2006-01-22,394.79659728955727,MCC,0.1,CV
2006-01-23,361.8338057872216,MCC,0.1,CV
2006-01-24,335.21628783044946,MCC,0.1,CV
2006-01-25,322.06834110539006,MCC,0.1,CV
2006-01-26,307.708666147981,MCC,0.1,CV
2006-01-27,324.290133991924,MCC,0.1,CV
2006-01-28,304.0498476242283,MCC,0.1,CV
2006-01-29,305.2799587936655,MCC,0.1,CV
2006-01-30,313.2931133734257,MCC,0.1,CV
2006-01-31,429.0755558083227,MCC,0.1,CV
2006-02-01,457.62932368698443,MCC,0.1,CV
2006-02-02,475.3759271396611,MCC,0.1,CV
2006-02-03,765.4252689388413,MCC,0.2,CV
2006-02-04,668.2538173405906,MCC,0.2,CV
2006-02-05,686.4781416962738,MCC,0.2,CV
2006-02-06,611.7011363055362,MCC,0.2,CV
2006-02-07,539.3815751988618,MCC,0.1,CV
2006-02-08,484.98707905451084,MCC,0.1,CV
2006-02-09,447.2423943756136,MCC,0.1,CV
2006-02-10,415.8071014224378,MCC,0.1,CV
2006-02-11,389.66487275074087,MCC,0.1,CV
2006-02-12,366.7407024235444,MCC,0.1,CV
2006-02-13,346.55423219604285,MCC,0.1,CV
2006-02-14,330.3659093320617,MCC,0.1,CV
2006-02-15,317.87320666579564,MCC,0.1,CV
2006-02-16,303.34318724617515,MCC,0.1,CV
2006-02-17,285.79891044555364,MCC,0.1,CV
2006-02-18,285.77526247428887,MCC,0.1,CV
2006-02-19,291.7781041236461,MCC,0.1,CV
2006-02-20,285.7318814633058,MCC,0.1,CV
2006-02-21,273.9861454192448,MCC,0.1,CV
2006-02-22,260.9909532832694,MCC,0.1,CV
2006-02-23,251.24108104889092,MCC,0.1,CV
2006-02-24,244.41480648775612,MCC,0.1,CV
2006-02-25,237.30035766872757,MCC,0.1,CV
2006-02-26,233.44199323448757,MCC,0.1,CV
2006-02-27,247.89148690186016,MCC,0.1,CV
2006-02-28,939.681218949982,MCC,0.2,CV
2006-03-01,1421.9041594941964,MCC,0.2,CV
2006-03-02,1018.3302000311472,MCC,0.2,CV
2006-03-03,1339.1953346280352,MCC,0.2,CV
2006-03-04,1437.2894128189655,MCC,0.2,CV
2006-03-05,942.992113965562,MCC,0.2,CV
2006-03-06,1148.770100016029,MCC,0.2,CV
2006-03-07,1729.368907355583,MCC,0.2,CV
2006-03-08,1652.5567961954532,MCC,0.2,CV
2006-03-09,1081.4078541249287,MCC,0.2,CV
2006-03-10,960.3004726358889,MCC,0.2,CV
2006-03-11,878.8686244182691,MCC,0.2,CV
2006-03-12,864.0058246038496,MCC,0.2,CV
2006-03-13,820.0746170796639,MCC,0.2,CV
2006-03-14,904.2417410278399,MCC,0.2,CV
2006-03-15,1266.7221687099589,MCC,0.2,CV
2006-03-16,995.1532731821017,MCC,0.2,CV
2006-03-17,972.6319458275779,MCC,0.2,CV
2006-03-18,1147.3887256541523,MCC,0.2,CV
2006-03-19,817.857158232502,MCC,0.2,CV
2006-03-20,665.8502012932764,MCC,0.2,CV
2006-03-21,730.409635494444,MCC,0.2,CV
2006-03-22,652.7411887096605,MCC,0.2,CV
2006-03-23,548.055618309505,MCC,0.1,CV
2006-03-24,509.20911616804153,MCC,0.1,CV
2006-03-25,945.2601817754265,MCC,0.2,CV
2006-03-26,2104.884193527064,MCC,0.2,CV
2006-03-27,1342.9843687779585,MCC,0.2,CV
2006-03-28,1074.9613818117862,MCC,0.2,CV
2006-03-29,1880.0965245535742,MCC,0.2,CV
2006-03-30,1337.707436494245,MCC,0.2,CV
2006-03-31,1294.9888722254734,MCC,0.2,CV
2006-04-01,2312.2723085269213,MCC,0.2,CV
2006-04-02,1697.6215852655992,MCC,0.2,CV
2006-04-03,2129.094316645637,MCC,0.2,CV
2006-04-04,3429.7377433149145,MCC,0.2,CV
2006-04-05,,MCC,0.1,CV
2006-04-06,3579.2711120482127,MCC,0.2,CV
2006-04-07,2913.852157425526,MCC,0.2,CV
2006-04-08,2356.3661671874092,MCC,0.2,CV
2006-04-09,2003.407816534284,MCC,0.2,CV
2006-04-10,1967.021911487064,MCC,0.2,CV
2006-04-11,2642.8324446410943,MCC,0.2,CV
2006-04-12,2516.0634758263063,MCC,0.2,CV
2006-04-13,2117.8286732543675,MCC,0.2,CV
2006-04-14,1746.8702269154853,MCC,0.2,CV
2006-04-15,1605.8185307223428,MCC,0.2,CV
2006-04-16,1649.3551144354042,MCC,0.2,CV
2006-04-17,2836.8283978855943,MCC,0.2,CV
2006-04-18,2094.1707845812816,MCC,0.2,CV
2006-04-19,1519.612270821184,MCC,0.2,CV
2006-04-20,1283.2272713219077,MCC,0.2,CV
2006-04-21,1178.578232730222,MCC,0.2,CV
2006-04-22,1141.313923521504,MCC,0.2,CV
2006-04-23,1105.9871507189903,MCC,0.2,CV
2006-04-24,1050.2077074226986,MCC,0.2,CV
2006-04-25,1007.7338642036351,MCC,0.2,CV
2006-04-26,972.9396781997923,MCC,0.2,CV
2006-04-27,974.9670064127284,MCC,0.2,CV
2006-04-28,1027.396940928318,MCC,0.2,CV
2006-04-29,1127.8771621166381,MCC,0.2,CV
2006-04-30,1199.1874471739704,MCC,0.2,CV
2006-05-01,1164.2870549488982,MCC,0.2,CV
2006-05-02,1082.1524060459,MCC,0.2,CV
2006-05-03,988.4389323871839,MCC,0.2,CV
2006-05-04,910.3231418061147,MCC,0.2,CV
2006-05-05,842.948317625942,MCC,0.2,CV
2006-05-06,778.0482170030976,MCC,0.2,CV
2006-05-07,722.4124280912988,MCC,0.2,CV
2006-05-08,691.6484418802663,MCC,0.2,CV
2006-05-09,670.764070488003,MCC,0.2,CV
2006-05-10,640.4848664323272,MCC,0.2,CV
2006-05-11,616.2037221553747,MCC,0.2,CV
2006-05-12,605.7155701129831,MCC,0.2,CV
2006-05-13,579.8989110738544,MCC,0.2,CV
2006-05-14,558.8669811525692,MCC,0.1,CV
2006-05-15,533.3020783104554,MCC,0.1,CV
2006-05-16,526.4332260023614,MCC,0.1,CV
2006-05-17,511.22239021455465,MCC,0.1,CV
2006-05-18,494.713573195706,MCC,0.1,CV
2006-05-19,483.9914953503137,MCC,0.1,CV
2006-05-20,469.05087245559434,MCC,0.1,CV
2006-05-21,448.3996660764355,MCC,0.1,CV
2006-05-22,498.8094551819957,MCC,0.1,CV
2006-05-23,508.5310878218849,MCC,0.1,CV
2006-05-24,447.2760203354034,MCC,0.1,CV
2006-05-25,415.82620305598704,MCC,0.1,CV
2006-05-26,397.51003107976453,MCC,0.1,CV
2006-05-27,389.41480601507084,MCC,0.1,CV
2006-05-28,388.04890803744297,MCC,0.1,CV
2006-05-29,387.3530966348109,MCC,0.1,CV
2006-05-30,387.0051909334948,MCC,0.1,CV
2006-05-31,387.0051909334948,MCC,0.1,CV
2006-06-01,387.00519093349476,MCC,0.1,CV
2006-06-02,387.0051909334948,MCC,0.1,CV
2006-06-03,387.0051909334948,MCC,0.1,CV
2006-06-04,386.7012708766935,MCC,0.1,CV
2006-06-05,385.963179310176,MCC,0.1,CV
2006-06-06,385.963179310176,MCC,0.1,CV
2006-06-07,385.7447050287009,MCC,0.1,CV
2006-06-08,385.963179310176,MCC,0.1,CV
2006-06-09,385.963179310176,MCC,0.1,CV
2006-06-10,385.963179310176,MCC,0.1,CV
2006-06-11,385.963179310176,MCC,0.1,CV
2006-06-12,385.5730641381569,MCC,0.1,CV
2006-06-13,384.9228721847917,MCC,0.1,CV
2006-06-14,384.92287218479163,MCC,0.1,CV
2006-06-15,384.92287218479163,MCC,0.1,CV
2006-06-16,384.9228721847917,MCC,0.1,CV
2006-06-17,384.92287218479163,MCC,0.1,CV
2006-06-18,384.9228721847917,MCC,0.1,CV
