dist_from_right_m,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202
334.0,25.917526,29.12745,28.6131,27.1653,31.156275,28.25115,28.698826,29.232225,29.727526,28.0797,26.00325,25.81275,25.746075,25.73655,25.727026,25.69845,25.498425,25.2222,25.31745,25.146,25.346025,25.231726,25.08885,25.060276,24.888824,24.4602,24.393526,24.269701,24.260176,24.279224,24.431625,24.269701,24.13635,24.1173,24.25065,24.222075,24.126825,24.0411,23.86965,23.517225,23.4315,23.622,23.602951,23.460075,23.545801,23.4696,23.2791,23.41245,23.288626,23.060026,22.9743,22.936201,22.831425,22.659975,22.583775,22.53615,22.53615,22.583775,22.602825,22.42185,22.317076,22.259926,21.974174,25.488901,26.61285,21.745575,21.907501,21.917025,22.19325,21.840826,21.802725,21.50745,22.393276,22.53615,20.869276,24.698326,24.0411,21.631275,22.278975,21.821775,20.012026,22.126575,20.47875,20.526375,21.297901,23.907751,21.974174,20.373976,20.678776,20.574,20.25015,19.98345,19.954876,19.897726,19.79295,19.6977,19.5834,19.478624,19.402426,19.250025,19.250025,19.22145,19.22145,19.06905,18.869026,18.583275,20.1168,19.211926,18.64995,18.430876,17.325975,19.516726,18.202274,18.0975,17.84985,17.54505,17.306925,17.554575,17.535524,17.554575,17.526001,17.497425,17.24025,17.24025,17.173574,17.021175,16.773525,16.887825,16.497301,16.802101,16.906876,16.716375,16.659225,16.6497,16.506824,16.335375,16.278225,16.068676,16.1544,15.9924755,15.782926,15.6972,15.573375,15.554325,15.41145,15.8496,15.659101,16.32585,15.9258,15.897225,15.90675,14.8971,15.18285,15.078075,15.039975,14.95425,14.830425,14.620875,14.392275,14.535151,14.5923,14.620875,14.7447,15.135225,15.06855,15.097125,14.7447,14.687551,14.525625,14.239875,14.106525,13.763625,13.706475,13.65885,13.706475,13.801725,13.649325,13.611225,13.325475,13.077826,12.849225,12.696825,12.334875,11.687175,12.21105,12.925426,12.82065,12.106276,14.544675,14.220825,10.9347,10.99185,12.277725,12.030075,11.591925,14.030325,11.306175,11.934825,11.058525,11.610975,11.020425,11.049,10.848975
335.0,26.0223,28.965525,28.21305,27.10815,30.832426,28.0035,28.708351,29.289375,29.689425,28.0797,25.993725,25.81275,25.73655,25.73655,25.7175,25.707975,25.517475,25.193624,25.307926,25.136475,25.326975,25.250774,25.126951,25.041225,24.850725,24.469725,24.393526,24.28875,24.25065,24.269701,24.40305,24.279224,24.126825,24.126825,24.260176,24.17445,24.155401,24.0411,23.917274,23.517225,23.4315,23.622,23.555325,23.479126,23.545801,23.536276,23.288626,23.41245,23.298151,23.0886,22.993351,22.9743,22.80285,22.659975,22.583775,22.53615,22.507576,22.736176,22.5171,22.355175,22.34565,22.23135,21.964651,25.6413,26.65095,21.6789,21.8694,21.955126,22.2504,21.8694,21.8313,21.440775,22.34565,22.42185,20.89785,24.25065,23.631525,21.612225,22.326601,21.659851,20.107275,22.0599,20.4597,20.545425,21.297901,23.9268,21.878925,20.36445,20.678776,20.574,20.259676,20.012026,19.954876,19.878675,19.83105,19.707226,19.5834,19.5072,19.3929,19.269075,19.250025,19.2405,19.22145,19.078575,18.8595,18.5547,20.012026,19.18335,18.697575,18.45945,17.821276,19.745325,18.202274,18.0975,17.84985,17.535524,17.287876,17.554575,17.535524,17.554575,17.516476,17.497425,17.230724,17.230724,17.164051,17.01165,16.792576,16.925924,16.497301,16.78305,16.8783,16.6878,16.678276,16.640175,16.468725,16.335375,16.278225,16.0401,16.13535,16.002,15.801975,15.706725,15.601951,15.554325,15.401925,15.811501,15.592425,16.335375,16.05915,15.90675,15.94485,14.9352,15.144751,15.0876,15.0209255,14.95425,14.8209,14.6304,14.3827505,14.582775,14.64945,14.639925,14.8209,15.06855,15.078075,15.078075,14.687551,14.678025,14.487525,14.239875,14.097,13.763625,13.725525,13.687426,13.725525,13.782675,13.668375,13.630275,13.335,13.0683,12.8778,12.70635,12.334875,11.620501,12.1539,12.906375,12.82065,12.068175,14.57325,14.2113,10.953751,10.99185,12.2682,12.02055,11.60145,13.9065,11.325225,12.011025,11.115675,11.3919,11.001375,11.020425,10.848975
336.0,25.8699,28.984575,27.8511,27.10815,30.19425,28.06065,28.755976,29.337,29.66085,28.06065,25.9842,25.822275,25.7556,25.727026,25.707975,25.69845,25.50795,25.184101,25.27935,25.16505,25.326975,25.231726,25.126951,25.05075,24.879301,24.507826,24.384,24.3078,24.260176,24.269701,24.393526,24.28875,24.126825,24.13635,24.260176,24.17445,24.13635,24.050625,23.898226,23.517225,23.421976,23.6601,23.574375,23.48865,23.479126,23.545801,23.3172,23.421976,23.288626,23.0886,22.993351,22.983826,22.812376,22.65045,22.5933,22.526625,22.507576,22.755226,22.488525,22.34565,22.326601,22.19325,21.936075,25.92705,26.603325,21.6408,21.878925,21.936075,22.240875,21.878925,21.802725,21.402676,22.355175,22.4409,20.89785,23.75535,23.26005,21.54555,22.38375,21.212175,20.221575,22.069426,20.412075,20.59305,21.269325,23.9268,21.802725,20.354925,20.678776,20.583525,20.2692,20.012026,19.9644,19.916775,19.821526,19.707226,19.60245,19.478624,19.383375,19.269075,19.250025,19.250025,19.2024,19.0881,18.869026,18.5547,19.9644,19.1643,18.745201,18.440401,18.278475,19.935825,18.202274,18.0975,17.84985,17.497425,17.287876,17.554575,17.535524,17.54505,17.516476,17.497425,17.24025,17.27835,17.145,16.9926,16.82115,16.906876,16.51635,16.830675,16.9164,16.66875,16.659225,16.6497,16.506824,16.32585,16.278225,15.9924755,16.1163,15.98295,15.821025,15.7353,15.601951,15.573375,15.3924,15.821025,15.554325,16.36395,15.98295,15.90675,15.954375,14.95425,15.144751,15.078075,15.03045,14.906625,14.8209,14.620875,14.3827505,14.639925,14.64945,14.64945,14.8685255,15.0495,15.078075,15.0876,14.735175,14.678025,14.449425,14.1351,13.954125,13.77315,13.706475,13.716001,13.725525,13.801725,13.687426,13.65885,13.382626,13.039725,12.887325,12.658725,12.36345,11.591925,12.09675,12.963525,12.8016,12.087225,14.5923,14.2303505,10.9728,10.99185,12.2872505,11.839575,11.620501,13.630275,11.325225,11.90625,11.249025,11.2014,11.001375,11.0109005,10.848975
337.0,25.6413,29.041725,27.60345,27.098625,29.9085,28.098751,28.765501,29.337,29.670376,27.993975,25.9842,25.822275,25.765125,25.727026,25.7556,25.688925,25.536526,25.184101,25.241251,25.184101,25.3365,25.212675,25.098375,25.0317,24.9174,24.526875,24.36495,24.269701,24.260176,24.279224,24.355425,24.279224,24.126825,24.13635,24.269701,24.1935,24.1173,24.0411,23.907751,23.555325,23.41245,23.612474,23.602951,23.4696,23.479126,23.555325,23.326725,23.402925,23.288626,23.10765,23.002874,22.9743,22.831425,22.679026,22.602825,22.526625,22.507576,22.7076,22.507576,22.34565,22.336124,22.15515,21.917025,26.108025,26.26995,21.650326,21.8694,21.964651,22.19325,21.859875,21.7932,21.4122,22.469475,22.545675,20.964525,23.241001,22.9743,21.4884,22.393276,21.08835,20.28825,22.107525,20.40255,20.6502,21.288376,23.94585,21.81225,20.335875,20.688301,20.574,20.28825,20.021551,19.973925,19.916775,19.802475,19.726274,19.592926,19.4691,19.3929,19.25955,19.250025,19.230976,19.2024,19.0881,18.8595,18.5547,19.86915,19.173824,18.792826,18.42135,18.830925,20.2692,18.202274,18.0975,17.84985,17.516476,17.306925,17.554575,17.535524,17.54505,17.516476,17.4879,17.27835,17.2593,17.135475,16.9926,16.716375,16.8783,16.497301,16.82115,16.93545,16.6878,16.6878,16.6497,16.497301,16.3068,16.2687,15.9258,16.1163,15.963901,15.79245,15.7353,15.573375,15.5448,15.41145,15.79245,15.601951,16.316326,15.86865,15.878175,15.897225,14.91615,15.154275,15.1257,15.0495,14.9352,14.830425,14.620875,14.373225,14.639925,14.620875,14.658976,14.839951,15.059025,15.078075,15.001875,14.7828,14.697075,14.277975,14.144625,13.868401,13.801725,13.73505,13.716001,13.69695,13.820775,13.6779,13.649325,13.401675,13.058775,12.9159,12.582525,12.353925,11.5443,12.09675,12.982575,12.8016,12.087225,14.57325,14.239875,10.9728,10.99185,12.3063,11.79195,11.63955,13.268325,11.420475,11.725275,11.29665,11.191875,11.02995,11.049,10.829926
338.0,25.707975,29.070301,27.60345,27.051,29.2608,28.55595,28.74645,29.337,29.651325,27.993975,25.974676,25.803225,25.765125,25.7175,25.73655,25.69845,25.5651,25.241251,25.241251,25.184101,25.35555,25.241251,25.060276,25.0317,24.9555,24.545925,24.384,24.269701,24.260176,24.279224,24.36495,24.28875,24.13635,24.126825,24.25065,24.183975,24.126825,24.0411,23.907751,23.56485,23.4315,23.631525,23.593426,23.479126,23.48865,23.56485,23.33625,23.45055,23.288626,23.079075,22.983826,22.964775,22.812376,22.698074,22.602825,22.507576,22.49805,22.621876,22.545675,22.450426,22.202776,22.2504,21.955126,26.241375,26.26995,21.62175,21.8694,21.993225,22.19325,21.878925,21.7932,21.364574,22.49805,22.5933,21.059774,22.91715,22.7076,21.231226,22.4028,20.640675,20.44065,22.11705,20.507326,20.831175,21.297901,23.964901,21.7551,20.3454,20.6502,20.574,20.28825,19.98345,19.9644,19.8882,19.79295,19.67865,19.592926,19.459576,19.364325,19.25955,19.269075,19.1643,19.1643,19.0881,18.8595,18.545176,19.764376,19.135725,18.802351,18.440401,19.33575,20.469225,18.202274,18.0975,17.84985,17.535524,17.306925,17.54505,17.526001,17.54505,17.516476,17.4879,17.249775,17.24025,17.135475,17.0307,16.74495,16.925924,16.497301,16.8402,16.93545,16.678276,16.66875,16.621124,16.506824,16.3068,16.28775,15.916275,16.1544,15.98295,15.7734,15.725775,15.592425,15.5448,15.41145,15.754351,15.630526,16.3068,15.821025,15.859125,15.744825,14.9733,15.154275,15.144751,15.0209255,14.925675,14.811376,14.61135,14.3827505,14.6685,14.6304,14.61135,14.8209,15.0876,15.059025,15.0209255,14.80185,14.678025,14.4018,14.2303505,14.11605,13.763625,13.7541,13.716001,13.725525,13.820775,13.6779,13.5921755,13.39215,13.049251,12.8778,12.601575,12.32535,11.553825,12.0015,13.08735,12.78255,12.077701,14.535151,14.239875,10.9728,10.99185,12.296775,11.75385,11.6490755,12.753975,11.52525,11.572875,11.315701,11.10615,11.001375,11.039475,10.810875
339.0,25.7556,29.117926,27.460575,27.051,29.2608,28.6893,28.67025,29.2608,29.689425,28.013025,25.993725,25.793701,25.73655,25.727026,25.707975,25.688925,25.593676,25.212675,25.231726,25.136475,25.346025,25.2222,25.0698,25.0317,24.89835,24.5364,24.384,24.28875,24.260176,24.260176,24.3459,24.279224,24.164925,24.126825,24.241125,24.155401,24.126825,24.050625,23.907751,23.602951,23.441025,23.688675,23.574375,23.56485,23.498175,23.602951,23.33625,23.441025,23.326725,23.0886,22.983826,22.964775,22.812376,22.68855,22.602825,22.507576,22.545675,22.631401,22.526625,22.431376,22.164675,22.240875,21.907501,26.517601,25.488901,21.593176,21.878925,22.012276,22.2123,21.8694,21.840826,21.5265,22.583775,22.65045,21.116926,22.679026,22.469475,21.0693,22.45995,20.297775,20.488276,22.145626,20.621626,20.85975,21.345526,23.993475,21.726524,20.3454,20.678776,20.55495,20.297775,19.973925,19.954876,19.897726,19.802475,19.726274,19.592926,19.478624,19.37385,19.2405,19.269075,19.1643,19.1643,19.06905,18.869026,18.53565,19.75485,19.1262,18.811874,18.440401,19.535776,20.47875,18.202274,18.0975,17.84985,17.535524,17.325975,17.54505,17.526001,17.54505,17.50695,17.4879,17.20215,17.230724,17.154526,17.002125,16.773525,16.89735,16.487776,16.8783,16.925924,16.697325,16.6497,16.63065,16.506824,16.354425,16.297276,15.916275,16.1544,15.9924755,15.7734,15.7353,15.601951,15.52575,15.401925,15.7353,15.601951,16.2306,15.801975,15.8400755,15.601951,14.963776,15.154275,15.1257,15.001875,14.925675,14.830425,14.61135,14.3827505,14.6304,14.64945,14.5923,14.830425,15.097125,15.0495,15.097125,14.830425,14.678025,14.4399,14.19225,14.173201,13.7922,13.7541,13.716001,13.716001,13.763625,13.65885,13.554075,13.363575,13.049251,12.8778,12.5349,12.296775,11.4966755,12.049125,13.306425,12.792075,12.09675,14.49705,14.239875,10.9728,10.99185,12.315825,11.744325,11.63955,12.40155,11.630025,11.344275,11.4966755,10.9728,10.963275,11.058525,10.8585005
340.0,25.7556,29.136976,27.45105,27.051,28.6131,28.851225,28.641676,29.232225,29.679901,28.155901,25.993725,25.793701,25.7175,25.7175,25.69845,25.688925,25.593676,25.20315,25.212675,25.136475,25.346025,25.212675,25.079325,25.041225,24.879301,24.564976,24.374475,24.32685,24.260176,24.260176,24.3078,24.269701,24.164925,24.126825,24.260176,24.1935,24.1173,24.0411,23.8887,23.622,23.479126,23.67915,23.593426,23.555325,23.48865,23.622,23.3553,23.4315,23.33625,23.098125,23.002874,22.936201,22.8219,22.679026,22.5933,22.479,22.564726,22.659975,22.469475,22.412325,22.298025,22.19325,21.907501,26.546175,24.584024,21.6408,21.897976,22.0599,22.202776,21.840826,21.8313,21.43125,22.68855,22.698074,21.193125,22.431376,22.15515,20.583525,22.49805,20.164425,20.450174,22.126575,20.85975,20.945475,21.364574,24.06015,21.717001,20.383501,20.678776,20.564476,20.278725,19.954876,19.9644,19.9263,19.802475,19.745325,19.573875,19.478624,19.3929,19.2786,19.250025,19.18335,19.18335,19.0881,18.87855,18.545176,19.669125,19.06905,18.7833,18.430876,19.688175,20.5359,18.202274,18.0975,17.84985,17.535524,17.287876,17.54505,17.526001,17.535524,17.50695,17.478374,17.20215,17.249775,17.12595,16.944975,16.773525,16.964025,16.51635,16.9164,16.925924,16.6497,16.6497,16.6497,16.497301,16.354425,16.297276,15.897225,16.13535,15.98295,15.763875,15.725775,15.56385,15.52575,15.4305,15.801975,15.5829,16.221075,15.754351,15.8400755,15.48765,14.8971,15.1257,15.097125,15.0114,14.91615,14.849475,14.601825,14.373225,14.5542,14.687551,14.5923,14.849475,15.1257,15.039975,15.059025,14.76375,14.687551,14.354176,14.097,14.0779505,13.81125,13.7541,13.725525,13.725525,13.820775,13.649325,13.563601,13.354051,13.1445,12.811125,12.4968,12.32535,11.420475,12.011025,13.573125,12.792075,12.09675,14.506576,14.239875,10.963275,10.99185,12.315825,11.706225,11.6586,12.068175,11.763375,11.22045,11.71575,10.8204,10.982326,11.058525,10.83945
341.0,25.841326,29.20365,27.479626,27.070051,28.241625,29.308426,28.708351,29.2227,29.66085,28.355925,26.012775,25.793701,25.69845,25.73655,25.7556,25.69845,25.555574,25.20315,25.212675,25.146,25.35555,25.212675,25.08885,25.0317,24.89835,24.574501,24.384,24.355425,24.25065,24.260176,24.28875,24.269701,24.155401,24.1173,24.260176,24.212551,24.164925,24.069675,23.8887,23.631525,23.479126,23.669626,23.602951,23.48865,23.4696,23.622,23.364826,23.45055,23.3172,23.098125,23.0124,22.945724,22.80285,22.7076,22.583775,22.488525,22.5552,22.698074,22.450426,22.412325,22.34565,22.15515,21.92655,26.61285,24.13635,21.6408,21.917025,22.0599,22.221825,21.81225,21.878925,21.497925,22.812376,22.72665,21.269325,22.107525,21.7551,20.021551,22.526625,20.183475,20.326351,22.098,20.93595,20.97405,21.39315,24.069675,21.73605,20.373976,20.621626,20.583525,20.278725,19.9644,19.94535,19.897726,19.79295,19.7358,19.573875,19.4691,19.3929,19.288126,19.25955,19.192875,19.192875,19.06905,18.8976,18.545176,19.631025,19.002375,18.754725,18.440401,19.859625,20.545425,18.202274,18.087975,17.84985,17.554575,17.2974,17.54505,17.526001,17.535524,17.50695,17.478374,17.2212,17.27835,17.116425,16.97355,16.735426,16.944975,16.47825,16.9164,16.925924,16.6878,16.63065,16.640175,16.487776,16.32585,16.3068,15.8877,16.125826,15.9924755,15.79245,15.7353,15.621,15.535275,15.420975,15.878175,15.64005,16.21155,15.744825,15.79245,15.4686,14.91615,15.154275,15.10665,15.0114,14.944725,14.8209,14.5923,14.373225,14.544675,14.76375,14.639925,14.8209,15.097125,15.001875,14.992351,14.735175,14.601825,14.430375,14.19225,14.030325,13.81125,13.782675,13.706475,13.73505,13.8303,13.6398,13.563601,13.325475,13.192125,12.811125,12.47775,12.334875,11.420475,11.972925,14.0589,12.82065,12.0396,14.544675,14.239875,10.963275,10.99185,12.3444,11.6967,11.630025,11.801476,12.011025,11.1633005,11.934825,10.7823,10.9728,11.096625,10.810875
342.0,25.955626,29.441776,27.489151,27.060526,28.06065,29.498926,28.775024,29.1846,29.679901,28.927425,26.031826,25.803225,25.69845,25.707975,25.727026,25.7175,25.612726,25.20315,25.231726,25.155525,25.3746,25.2222,25.08885,25.0317,24.89835,24.603075,24.384,24.374475,24.269701,24.269701,24.298275,24.269701,24.164925,24.1173,24.25065,24.17445,24.13635,24.0411,23.8887,23.631525,23.460075,23.688675,23.631525,23.48865,23.545801,23.622,23.37435,23.45055,23.326725,23.10765,23.0124,22.95525,22.850475,22.698074,22.5933,22.488525,22.5552,22.640924,22.61235,22.4409,22.355175,22.15515,21.92655,26.641426,23.936325,21.631275,21.936075,22.069426,22.202776,21.840826,21.92655,21.54555,22.926676,22.850475,21.383625,21.859875,21.726524,19.5072,22.574251,20.193,20.193,22.107525,20.964525,21.0312,21.43125,24.069675,21.6789,20.335875,20.602575,20.583525,20.297775,19.973925,19.9263,19.897726,19.812,19.7358,19.5834,19.459576,19.383375,19.25955,19.269075,19.211926,19.1643,19.0881,18.87855,18.53565,19.631025,18.964275,18.7833,18.449924,19.992975,20.55495,18.202274,18.087975,17.84985,17.554575,17.287876,17.535524,17.516476,17.535524,17.50695,17.478374,17.2593,17.249775,17.135475,17.01165,16.716375,16.9545,16.51635,16.859251,16.9545,16.716375,16.659225,16.63065,16.497301,16.3449,16.316326,15.878175,16.125826,16.002,15.782926,15.7353,15.611475,15.5448,15.420975,16.002,15.687675,16.192501,15.687675,15.821025,15.4686,14.963776,15.1638,15.116176,14.982825,14.925675,14.839951,14.61135,14.3827505,14.64945,14.7066,14.7161255,14.7828,15.116176,15.0876,15.001875,14.7447,14.582775,14.45895,14.2303505,14.049376,13.820775,13.782675,13.7541,13.782675,13.84935,13.69695,13.563601,13.31595,13.201651,12.8397,12.506325,12.36345,11.325225,12.011025,14.6304,12.849225,11.991975,14.5542,14.26845,10.953751,10.99185,12.353925,11.6967,11.620501,11.2776,12.17295,11.2776,12.182475,10.801351,11.0109005,11.039475,10.848975
343.0,26.0604,29.441776,27.41295,27.003376,28.089226,29.737051,28.8417,29.194126,29.66085,29.16555,26.04135,25.803225,25.7175,25.707975,25.707975,25.69845,25.631775,25.2222,25.231726,25.155525,25.35555,25.241251,25.0698,25.0317,24.89835,24.63165,24.40305,24.3078,24.279224,24.28875,24.317326,24.269701,24.13635,24.09825,24.25065,24.17445,24.155401,24.012526,23.879175,23.64105,23.48865,23.707726,23.631525,23.48865,23.5077,23.631525,23.364826,23.45055,23.33625,23.117176,23.040976,22.95525,22.831425,22.679026,22.61235,22.49805,22.5552,22.621876,22.602825,22.469475,22.30755,22.19325,21.92655,26.641426,23.37435,21.555075,21.993225,22.098,22.164675,21.81225,21.88845,21.659851,22.936201,22.631401,21.459826,21.85035,21.707476,19.2405,22.631401,20.2692,19.992975,22.145626,21.01215,21.0693,21.459826,24.069675,21.631275,20.3454,20.631151,20.564476,20.240625,19.94535,19.935825,19.897726,19.79295,19.716751,19.573875,19.4691,19.383375,19.2786,19.2405,19.18335,19.192875,19.107151,18.869026,18.526125,19.5834,18.87855,18.811874,18.440401,20.107275,20.488276,18.202274,18.087975,17.840324,17.526001,17.27835,17.535524,17.516476,17.535524,17.497425,17.478374,17.24025,17.2212,17.173574,17.002125,16.7259,16.925924,16.51635,16.82115,16.9545,16.754475,16.640175,16.621124,16.4592,16.335375,16.297276,15.935326,16.1544,16.011526,15.782926,15.706725,15.64005,15.535275,15.401925,16.049625,15.67815,16.17345,15.782926,15.8400755,15.4686,14.91615,15.135225,15.059025,14.982825,14.91615,14.8209,14.5923,14.373225,14.64945,14.6304,14.678025,14.8209,15.039975,15.097125,15.03045,14.7447,14.506576,14.478001,14.258925,14.020801,13.81125,13.782675,13.7541,13.782675,13.839826,13.65885,13.54455,13.306425,13.115925,12.849225,12.525375,12.392025,11.306175,12.144375,14.906625,12.8778,12.0015,14.5542,14.26845,10.953751,10.99185,12.372975,11.687175,11.63955,11.1633005,12.296775,11.439526,12.439651,10.801351,11.020425,11.02995,10.83945
344.0,26.127075,29.5656,27.346275,27.022425,27.90825,29.737051,28.889326,29.1846,29.632275,29.441776,26.031826,25.793701,25.688925,25.727026,25.69845,25.727026,25.650826,25.212675,25.2603,25.146,25.3365,25.212675,25.08885,25.0317,24.907875,24.6507,24.40305,24.279224,24.269701,24.3078,24.32685,24.260176,24.126825,24.09825,24.25065,24.17445,24.164925,24.003,23.86965,23.622,23.479126,23.6982,23.6982,23.479126,23.479126,23.612474,23.37435,23.45055,23.364826,23.10765,23.002874,22.945724,22.8219,22.65045,22.5933,22.526625,22.583775,22.65045,22.479,22.45995,22.34565,22.221825,21.92655,26.660475,22.91715,21.593176,21.9837,22.1361,22.183725,21.821775,21.85035,21.69795,22.91715,22.393276,21.58365,21.878925,21.650326,19.03095,22.6695,20.373976,19.86915,22.221825,21.059774,21.12645,21.421724,24.06015,21.5646,20.354925,20.621626,20.55495,20.25015,19.954876,19.94535,19.878675,19.79295,19.716751,19.56435,19.478624,19.383375,19.29765,19.211926,19.18335,19.154776,19.107151,18.849976,18.5547,19.592926,18.888075,18.802351,18.42135,20.126326,19.878675,18.19275,18.087975,17.84985,17.526001,17.249775,17.535524,17.516476,17.535524,17.497425,17.468851,17.1831,17.230724,17.164051,17.002125,16.74495,16.9164,16.468725,16.811625,16.9164,16.82115,16.6497,16.63065,16.449675,16.316326,16.278225,15.973425,16.125826,15.9924755,15.79245,15.6972,15.621,15.52575,15.4305,16.1163,15.763875,16.125826,15.8400755,15.8877,15.478126,14.91615,15.1638,15.03045,15.03045,14.944725,14.849475,14.6304,14.3827505,14.7447,14.5923,14.544675,14.7828,15.039975,15.0876,15.059025,14.687551,14.544675,14.45895,14.258925,14.011275,13.820775,13.763625,13.725525,13.73505,13.820775,13.706475,13.554075,13.306425,13.1064005,12.830175,12.544425,12.40155,11.2395,12.144375,15.344775,12.9159,12.0015,14.57325,14.26845,10.953751,10.982326,12.411076,11.706225,11.67765,11.1252,12.55395,11.534775,12.7635,10.753725,11.0109005,11.077575,10.810875
345.0,26.19375,29.708475,27.29865,27.079575,27.708225,29.69895,28.8798,29.20365,29.575125,29.613226,26.031826,25.793701,25.73655,25.727026,25.69845,25.7175,25.66035,25.20315,25.241251,25.146,25.3365,25.20315,25.117426,25.041225,24.9174,24.6507,24.40305,24.279224,24.25065,24.3078,24.3078,24.269701,24.155401,24.088726,24.241125,24.17445,24.164925,24.012526,23.917274,23.622,23.460075,23.6982,23.650576,23.5077,23.4696,23.622,23.364826,23.479126,23.402925,23.0886,22.993351,22.936201,22.831425,22.659975,22.602825,22.49805,22.564726,22.698074,22.526625,22.469475,22.374226,22.19325,21.917025,26.6319,22.68855,21.62175,21.9456,22.126575,22.19325,21.821775,21.85035,21.650326,22.869526,22.126575,21.555075,21.821775,21.593176,18.792826,22.65045,20.545425,19.773901,22.2504,21.16455,21.078825,21.39315,24.09825,21.43125,20.383501,20.6121,20.55495,20.25015,19.973925,19.935825,19.859625,19.812,19.716751,19.5834,19.459576,19.383375,19.25955,19.2405,19.211926,19.1643,19.116674,18.8595,18.564226,19.535776,18.926176,18.792826,18.411825,20.078701,19.611975,18.19275,18.087975,17.840324,17.535524,17.268826,17.535524,17.516476,17.526001,17.497425,17.468851,17.211676,17.287876,17.12595,16.97355,16.7259,16.925924,16.44015,16.849726,16.89735,16.906876,16.63065,16.6497,16.4592,16.32585,16.297276,15.9258,16.106775,15.954375,15.90675,15.71625,15.601951,15.516225,15.449551,16.068676,15.821025,16.09725,15.90675,15.878175,15.478126,14.9352,15.144751,15.0876,15.0114,14.925675,14.849475,14.61135,14.4018,14.687551,14.57325,14.57325,14.773275,15.06855,15.059025,15.0876,14.7066,14.582775,14.3637,14.316075,14.030325,13.81125,13.77315,13.69695,13.7922,13.839826,13.716001,13.563601,13.363575,13.0683,12.830175,12.592051,12.353925,11.191875,12.182475,15.782926,12.8778,12.030075,14.57325,14.258925,10.953751,10.982326,12.4206,11.6967,11.67765,11.10615,12.9159,11.6586,13.1826,10.753725,11.0109005,11.06805,10.810875
346.0,26.23185,29.822775,27.270075,27.0891,27.632025,29.727526,28.74645,29.232225,29.5656,29.860876,26.050875,25.793701,25.73655,25.7175,25.727026,25.707975,25.6794,25.212675,25.2222,25.146,25.326975,25.20315,25.079325,25.041225,24.9174,24.63165,24.384,24.28875,24.25065,24.298275,24.3078,24.269701,24.13635,24.09825,24.260176,24.203026,24.155401,24.003,23.964901,23.593426,23.460075,23.67915,23.64105,23.52675,23.5077,23.622,23.37435,23.479126,23.383875,23.079075,23.002874,22.9743,22.831425,22.679026,22.631401,22.49805,22.5552,22.7457,22.5171,22.49805,22.30755,22.164675,21.88845,26.565226,22.574251,21.5646,21.9456,22.19325,22.1742,21.821775,21.840826,21.669374,22.993351,22.021801,21.43125,21.802725,21.54555,18.697575,22.640924,20.735926,19.707226,22.240875,21.31695,21.135975,21.383625,24.145876,21.3741,20.36445,20.621626,20.545425,20.25015,19.935825,19.916775,19.878675,19.812,19.707226,19.56435,19.459576,19.37385,19.25955,19.2405,19.211926,19.173824,19.0881,18.849976,18.526125,19.497675,18.926176,18.745201,18.4023,20.1168,19.2024,18.19275,18.087975,17.840324,17.535524,17.27835,17.526001,17.516476,17.526001,17.497425,17.468851,17.24025,17.27835,17.12595,16.97355,16.773525,16.887825,16.449675,16.830675,16.906876,16.8783,16.640175,16.640175,16.47825,16.335375,16.297276,15.94485,16.1163,16.002,16.011526,15.71625,15.611475,15.516225,15.41145,16.087725,15.79245,16.011526,16.02105,15.811501,15.459075,14.887575,15.154275,15.135225,14.963776,14.887575,14.830425,14.620875,14.411325,14.6304,14.601825,14.601825,14.7828,15.06855,15.059025,15.039975,14.7066,14.61135,14.335125,14.34465,14.03985,13.81125,13.763625,13.725525,13.7922,13.782675,13.77315,13.58265,13.363575,13.049251,12.8778,12.592051,12.36345,11.249025,12.21105,16.049625,12.896851,12.030075,14.601825,14.26845,10.953751,10.982326,12.449175,11.725275,11.6967,11.191875,13.096875,11.811,13.411201,10.8204,11.02995,11.058525,10.810875
