dist_from_right_m,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
2440.0,39.394512,37.526974,25.24059,26.519495,26.950804,20.733076,21.820751,20.706394,14.024183,12.891876,12.375346,12.187244,16.016556,11.231523,12.037017,16.485191,10.250876,10.141755,9.701392,9.363485,8.996423,8.659001,8.3949175,8.144065,7.922853,7.712887,7.3195386,7.319007,6.9858427,6.7417846,6.6039,6.424804,6.290383,5.424402,5.3096037,5.2167554,4.90675,4.6841655,4.45755,4.1228685,5.085296,4.2143073,4.098513,3.940353,2.9809442,3.0419042,2.9396396,2.5953422,2.3871937,2.1128736,1.8385537,1.6251936,1.680759,1.3508737,1.048994,1.0981904,0.94887996,0.9806166,0.7201248,1.3092246,0.7924224,0.6112121
2450.0,39.21285,37.382133,25.693369,26.14517,27.364767,21.03523,21.428574,20.669252,14.150042,12.908155,12.375825,12.188394,15.9983425,11.227202,12.037017,16.169771,10.242737,10.142757,9.694255,9.363485,8.9879675,8.607187,8.387236,8.144321,7.8740926,7.712887,7.3467703,7.3185306,6.9852843,6.713525,6.5896826,6.407116,6.2863307,5.401159,5.276498,5.2181873,4.8864202,4.6727033,4.457902,4.1192784,5.0817685,4.061985,4.11755,3.9251604,2.9809442,3.0419042,2.943545,2.5975597,2.3871937,2.1454387,1.8385537,1.6251936,1.6669317,1.3508737,1.0476213,1.1148902,0.94297874,0.9746764,0.77109605,1.2930367,0.42437175,1.202872
2460.0,39.11314,37.352497,25.939917,24.484762,28.431646,21.635172,21.374918,20.552834,14.18765,12.885598,12.373966,12.19775,16.018213,11.2288,12.172385,16.366915,10.23956,10.144595,9.689105,9.314823,8.9879675,8.584585,8.35096,8.136851,7.8678856,7.684047,7.322618,7.2982087,6.9846396,6.713525,6.61036,6.4081078,6.2863307,5.372775,5.281545,5.2193832,4.885138,4.6706715,4.456947,4.1205597,5.104064,4.0196853,4.11755,3.9259222,2.9809442,3.0419042,2.9504642,2.600021,2.3871937,2.1436694,1.8385537,1.6251936,1.625855,1.3508737,1.0462915,1.1451899,0.8836587,0.9754592,0.72063035,1.3027474,0.408432,1.4723468
2470.0,39.11314,37.352497,26.496332,23.905262,28.431646,21.635172,20.93249,20.51361,14.209757,12.8738985,12.36599,12.20111,16.046,11.222844,12.657168,16.6475,10.225426,10.146723,9.681868,9.28212,8.994152,8.58116,8.326433,8.116323,7.8729863,7.7178063,7.3491664,7.2902594,6.985675,6.713525,6.6122403,6.4088297,6.2910028,5.361445,5.2713575,5.219864,4.866887,4.6712584,4.4600925,4.1392546,5.1509137,3.9228194,4.242188,3.9259222,2.9809442,3.0419042,2.9504642,2.602743,2.41357,2.1433537,1.8555067,1.6251936,1.616593,1.3508737,1.0462826,1.1458951,0.8957671,0.98760116,0.6897121,1.3238091,0.40990144,1.766541
2480.0,39.0455,37.33348,26.948298,23.042131,29.205803,22.068491,20.667309,20.51361,14.149775,12.836936,12.3842125,12.200447,16.033913,11.230226,13.08608,16.847183,10.211552,10.159147,9.681317,9.168605,8.972046,8.584583,8.30813,8.123097,7.866787,7.652948,7.3518257,7.285861,6.9614754,6.713525,6.622675,6.408922,6.258079,5.3419247,5.2491493,5.219922,4.8526325,4.671328,4.4877167,4.154755,5.1703506,3.9208646,4.294628,3.9244304,2.9809442,3.0419042,2.9504642,2.6051428,2.4188323,2.1433537,1.8690336,1.6251936,1.6254303,1.3508737,1.0462755,1.1708297,0.88116735,1.0161183,0.68648934,1.3426905,0.5451567,2.0342433
2490.0,38.891373,37.21851,27.02326,22.546734,29.212645,22.31312,20.444578,20.86255,14.1927,12.801325,12.362374,12.200485,16.067413,11.224462,13.168491,16.847183,10.211552,10.17724,9.676222,9.095079,8.969879,8.575316,8.2924795,7.892857,7.8119235,7.673152,7.3533716,7.284895,6.95356,6.713525,6.6230803,6.410847,6.25483,5.3419247,5.2432847,5.2211156,4.8534665,4.6714096,4.4898615,4.1531153,5.1528735,3.9315436,4.3784657,3.9341285,2.9809442,3.0419042,2.9504642,2.6059268,2.4176736,2.1433537,1.8690336,1.6251936,1.6188625,1.3508737,1.0460737,1.1111565,0.87519157,1.0161183,0.6133955,1.3516936,0.5451567,2.6770682
2500.0,38.776165,37.12552,27.352324,23.083702,29.257605,22.416517,20.285395,21.100752,14.242898,12.803021,12.379808,12.209427,16.192013,11.223411,13.50545,17.041622,10.181468,10.192364,9.672657,9.282281,8.969114,8.570888,8.289644,7.4993854,7.8091965,7.655474,7.319061,7.2644706,6.955127,6.713525,6.6225185,6.410847,6.2585163,5.3419247,5.2237806,5.188947,4.854274,4.6731467,4.4882865,4.1531787,5.1435943,3.9717195,4.379628,3.95879,2.9809442,3.0419042,2.9504642,2.6060276,2.4141545,2.1433537,1.8690336,1.6251936,1.5936266,1.3508737,1.0460737,1.1209693,0.8820298,1.0097952,0.6008799,1.3173213,0.7290978,2.631338
2510.0,38.711662,36.982456,27.367044,24.664911,29.257605,22.20495,20.334303,21.707756,14.211012,12.80007,12.387149,12.208057,16.180153,11.222337,13.816954,17.132313,10.169167,10.192364,9.671277,9.364388,8.962183,8.575954,8.264755,7.428554,7.809858,7.678164,7.323989,7.2609115,6.9551725,6.713525,6.6199093,6.381108,6.2385135,5.3419247,5.221304,5.1896963,4.854406,4.6731176,4.488769,4.153353,5.1416907,4.01613,4.480183,3.9565525,2.9809442,3.0419042,2.9504642,2.606147,2.3985562,2.1559303,1.8690336,1.6251936,1.569192,1.3508737,1.0460737,1.2791538,0.95156753,1.0145642,0.7069542,1.3133183,0.7842986,1.7980944
2520.0,38.63568,36.89929,27.681444,25.964613,28.851456,22.030113,20.511477,22.000172,14.262763,12.97748,12.350335,12.209897,16.211731,11.22602,13.781275,17.174068,10.159919,10.205288,9.667234,9.440259,8.959888,8.569057,8.213704,7.1597004,7.773904,7.657416,7.2603974,7.2495136,6.951783,6.713525,6.639907,6.396318,6.232427,5.3419247,5.201613,5.19141,4.8542614,4.671982,4.4953976,4.15346,5.1149836,4.0730467,4.5010977,3.9560413,2.9809442,3.0419042,2.9705555,2.6056519,2.402412,2.1744618,1.8690336,1.6251936,1.5683403,1.3508737,1.0460737,1.7191962,0.96820784,1.02445,0.7069542,1.1397524,0.7712668,1.0408382
2530.0,38.538017,37.10961,27.992996,27.248175,28.600712,21.693262,20.627037,22.269299,14.227157,13.270865,12.351175,12.220748,16.238714,11.224711,13.706268,17.20396,10.153275,10.21178,9.664858,9.521563,8.965197,8.56421,8.188434,7.2173567,7.7981224,7.655486,7.2919364,7.240787,6.9498754,6.713525,6.652228,6.397843,6.2237887,5.3419247,5.187488,5.186344,4.8540573,4.6507106,4.4953976,4.15346,5.08733,4.0990067,4.5104094,3.9570377,2.9809442,3.0237584,2.9700902,2.6305554,2.3871937,2.1738336,1.8839521,1.6251936,1.5585628,1.3508737,1.0460737,1.1541395,1.0006196,1.0374242,0.7666113,0.921705,0.74607766,0.6248216
2540.0,38.862545,37.26731,28.148113,29.086786,28.790565,21.556135,20.812534,22.440226,14.249377,13.061761,12.287131,12.2277565,16.212732,11.225338,13.981822,17.076647,10.143774,10.223246,9.658483,9.631155,8.961221,8.566274,8.173365,7.7212586,7.780856,7.659145,7.29166,7.2358503,6.93449,6.713525,6.6727614,6.438322,6.196863,5.3519177,5.187488,5.165065,4.855732,4.640885,4.5038786,4.1530595,5.101306,4.132612,4.529105,3.9475868,2.9809442,3.011424,2.9809442,2.6330245,2.3891604,2.1738336,1.8995136,1.6251936,1.5342747,1.3508737,1.0460737,1.1291761,1.0188104,1.0473396,0.7044602,0.921705,0.7490049,0.6238461
2550.0,38.882526,37.526943,28.189505,29.841368,28.56704,21.87033,20.894772,23.108255,14.258711,12.809447,12.287169,12.26171,16.090324,11.220626,14.1019945,16.86375,10.133655,10.250065,9.654889,9.675795,8.989351,8.562391,8.170191,8.080736,7.777056,7.65125,7.3149486,7.212379,6.916818,6.713525,6.682413,6.4407196,6.191836,5.3730664,5.1606593,5.164611,4.852003,4.640885,4.5229225,4.151558,5.085246,4.2122636,4.5190315,3.9475868,2.9809442,3.011424,2.9809442,2.633386,2.3871937,2.1738336,1.8995136,1.6251936,1.5170945,1.3508737,1.0460737,1.0521513,1.0215247,1.0377722,0.8367284,0.48483685,0.7499504,0.56339973
2560.0,38.745316,37.542747,28.197248,30.337502,28.53419,22.158077,20.865475,23.108255,14.248492,12.775036,12.321826,12.289771,15.899266,11.216591,14.1019945,16.807762,10.114784,10.257071,9.655522,9.795113,9.090207,8.558947,8.137057,8.13923,7.7789364,7.5614543,7.2879715,7.1966753,6.913752,6.713525,6.7016416,6.4585586,6.1645703,5.3723774,5.1604443,5.154861,4.831635,4.640885,4.5199823,4.151558,5.0830827,4.267983,4.49879,3.9258242,2.9809442,3.011424,2.9809442,2.6320024,2.3871937,2.1738336,1.8995136,1.6251936,1.5386988,1.3508737,1.0707728,1.0641652,1.079181,1.0383701,0.8294631,0.57868016,0.7707516,0.6388823
2570.0,38.745316,37.437077,27.918028,30.530878,27.586363,22.89748,20.614716,23.253946,14.242218,12.755993,12.328296,12.245108,15.991479,11.212658,14.2253275,16.094107,10.115258,10.26483,9.661767,9.977705,8.42499,8.564143,8.093385,8.113095,7.7800074,7.3778195,7.322313,7.2007313,6.9195495,6.713525,6.709624,6.4577675,6.1600266,5.3771167,5.158219,5.154619,4.82375,4.640885,4.487588,4.1616907,5.00788,4.31281,4.435018,3.9258242,2.9809442,3.011424,2.9809442,2.630957,2.3871937,2.1738336,1.8995136,1.6251936,1.5292841,1.3508737,1.0748637,1.0641652,1.0794735,1.0247711,0.78424424,0.5231354,0.795796,0.62020546
2580.0,38.714256,37.437077,27.62523,31.215229,26.797226,24.122034,20.399353,23.557144,14.242218,12.753888,12.326208,12.167484,15.760069,11.208337,14.266349,15.623663,10.115258,10.297791,9.672547,10.3085985,8.790034,8.543581,8.063045,8.112663,7.7942576,7.255224,7.3213077,7.1870584,6.926132,6.713525,6.709624,6.439191,6.1358786,5.3613954,5.1237235,5.189055,4.8239675,4.640885,4.4945593,4.1859436,4.9334106,4.31281,4.0451984,3.9258242,2.9794772,3.0201402,2.9809442,2.6310215,2.3871937,2.2041812,1.8995136,1.6251936,1.5120182,1.3743168,1.0765536,1.0321026,1.0630692,1.0542198,0.7690641,0.5241665,0.7828885,0.6213674
2590.0,38.87895,37.287563,27.900833,31.354982,26.516796,24.40569,20.219398,23.929966,14.281753,12.754858,12.405191,12.411104,15.531709,11.208337,14.117964,15.845186,10.106274,10.178087,9.672547,10.641884,8.790034,8.509512,8.0184555,8.114483,7.7899256,7.198428,7.3210096,7.1691995,6.903649,6.713525,6.703256,6.4566407,6.1306095,5.344533,5.0965633,5.183903,4.7952695,4.6288104,4.49006,4.1836286,4.666247,4.3719506,4.0451984,3.9258242,3.0873845,3.0411918,2.9809442,2.6310563,2.3871937,2.2043135,1.8995136,1.6251936,1.5079496,1.3728683,1.0765536,1.0469968,1.0546763,1.0889963,0.7590452,0.53768414,0.7828885,0.6157471
2600.0,38.82298,37.136997,27.87277,31.354982,26.516796,25.619566,20.219398,24.131416,14.378728,12.754669,12.39285,12.446265,15.329165,11.202484,14.3136635,15.845186,10.09645,10.178087,9.68812,11.012887,9.164614,8.1841135,7.98992,8.114483,7.7946196,7.197247,7.3210735,7.163072,6.8988247,6.713525,6.700646,6.4426184,6.0989904,5.3419247,5.0965633,5.1571302,4.7915545,4.611186,4.6221485,4.2128973,4.4745564,4.3816776,3.8008616,3.9258242,3.212758,3.0464947,2.9809442,2.6310828,2.3871937,2.2043135,1.9251956,1.6251936,1.4862056,1.3813536,1.0765536,1.2849596,0.9502486,1.0799621,0.78580743,0.68909055,0.9005742,0.6144157
2610.0,38.975357,37.046684,28.01539,31.449018,27.024258,26.516958,20.091564,24.184929,14.103461,12.749349,12.392466,12.446265,15.016558,11.196427,14.584717,16.128578,10.082679,9.434167,9.715805,11.411933,8.936651,7.784302,7.964959,8.099908,7.8103476,7.420442,7.296455,7.1496205,6.897155,6.713525,6.6878633,6.438818,6.0668035,5.3419247,5.0885005,5.1589823,4.7932305,4.60941,4.681765,4.2261457,4.389764,4.4295654,3.7711625,3.9258242,3.4026082,3.0457902,2.9809442,2.6310065,2.3871937,2.2043135,1.9251956,1.6251936,1.4467244,1.3813536,1.0765536,1.1616176,0.90999144,1.0631151,0.78580743,0.81145406,0.960537,0.6079126
2620.0,39.120655,36.945347,28.563192,31.929777,26.889097,27.251928,20.006744,24.795424,13.447345,12.747146,12.391811,12.518723,14.869398,11.192575,14.805345,15.986965,10.077189,9.620013,9.762564,11.808788,8.93826,7.8843427,7.948583,8.0846615,7.811236,7.8096485,7.3091326,7.134856,6.8903136,6.713525,6.6546283,6.439191,6.0425115,5.3419247,5.061717,5.1589823,4.794018,4.610353,4.7179136,4.232025,4.3471518,4.457279,3.7735758,3.9258242,3.446968,3.0454035,2.9809442,2.6309056,2.3871937,2.2043135,1.9309509,1.6251936,1.4392414,1.3813536,1.0765536,0.91439116,0.923176,1.0703408,0.7593048,1.0086005,1.0267649,0.6054177
2630.0,39.050167,36.851753,29.212645,32.115932,26.248663,26.931183,20.02054,24.83527,13.584991,12.739364,12.36275,12.536003,14.745416,11.186074,14.812969,15.916311,10.070511,9.93231,9.971656,11.761052,9.092727,8.577936,7.9266424,8.077832,7.807902,8.082732,7.2910647,7.1370916,6.898835,6.713525,6.62558,6.441133,6.033205,5.3419247,5.061426,5.159539,4.7951617,4.6103354,4.4837103,4.2552047,4.346094,4.472403,3.7761626,3.9258242,3.4678733,3.011424,2.9809442,2.6310337,2.3871937,2.2043135,1.9299643,1.6251936,1.410759,1.3813536,1.0765536,0.91439116,0.94712883,1.0671726,0.7687214,1.171747,0.97641456,0.62102234
2640.0,39.16846,36.68928,29.212645,32.245636,25.39491,27.12297,19.929546,24.812992,14.212099,12.741354,12.366106,12.590446,14.59498,11.177381,15.010887,15.9967785,10.063693,9.908508,9.971656,11.761052,9.079826,8.735787,7.8840375,8.049283,7.7873383,8.34727,7.324908,7.1255727,6.8852367,6.713525,6.6330314,6.4200935,6.0078764,5.3419247,5.031529,5.1628447,4.7954926,4.6105843,4.4327865,4.274179,4.351191,4.517863,3.8187356,3.9258242,3.4683647,3.011424,2.9809442,2.6310337,2.3871937,2.2033415,1.9299933,1.6251936,1.4120362,1.3813536,1.0765536,0.7405398,0.9658537,1.0647489,0.79612017,1.2279501,0.96738166,0.6205362
2650.0,39.090958,36.562733,29.205803,32.72125,25.289251,27.37124,19.98109,25.090513,13.816784,12.730619,12.357897,12.635119,14.582275,11.169986,14.990918,16.2129,9.998991,9.821173,10.05429,11.57068,9.079826,8.745207,7.8480186,8.025369,7.7790933,8.61649,7.324908,7.1255727,6.8679247,6.713525,6.583301,6.410301,6.0078764,5.3419247,5.003042,5.1796684,4.7972593,4.610221,4.3520675,4.299984,4.333494,4.5416775,3.8705282,3.9258242,3.4684198,3.011424,2.9809442,2.6157265,2.3871937,2.202564,1.9299835,1.6251936,1.412056,1.3813536,1.0765536,0.7840362,1.0195624,1.0686542,0.7933739,1.2785761,0.9668271,0.6153602
2660.0,39.207333,36.306683,29.627737,32.98823,25.221859,27.886719,19.68495,24.881235,14.005231,12.720958,12.357626,12.667792,14.582275,11.16102,14.9117155,16.2129,10.057902,9.944666,9.703095,11.225455,9.1571,8.631472,7.830086,8.05002,7.746248,8.623108,7.3237524,7.1096535,6.871474,6.713525,6.5980515,6.4086175,5.9956026,5.3419247,5.003042,5.194797,4.79601,4.6113415,4.304552,4.3230796,4.370114,4.499139,3.8795075,3.9258242,3.4686549,3.011424,2.9809442,2.5905287,2.4082465,2.2350922,1.9302175,1.6251936,1.4118556,1.3955566,1.0765536,1.0687928,0.9696523,1.0652486,0.76947474,1.2978078,0.9687816,0.609499
2670.0,39.13186,36.23134,29.777601,33.190655,24.996815,27.63008,19.637543,24.589987,14.191615,12.707874,12.360753,12.667238,14.581156,11.16102,15.144439,16.439274,10.10453,10.04803,9.523922,10.615477,10.268723,8.802541,7.8188767,8.049797,7.7507753,8.567375,7.296773,7.0932236,6.8713703,6.713525,6.5680923,6.408564,5.9616203,5.3419247,4.978024,5.1844997,4.796129,4.610791,4.2575407,4.3805485,4.348986,4.499139,3.8768165,3.9258242,3.4687057,3.011424,2.9809442,2.5434768,2.402938,2.2347937,1.9281898,1.6251936,1.4118762,1.4118336,1.0765536,0.73575735,0.9441658,1.0726004,0.7566387,1.3235437,0.9658891,0.6191264
2680.0,39.13186,36.192142,29.747839,33.238853,25.00057,27.39201,19.597622,24.463379,14.1358385,12.718637,12.354805,12.708298,14.537274,11.157728,15.369876,16.60128,10.118789,10.051804,9.526174,9.778704,10.89386,9.173376,7.805942,8.047518,7.747135,8.566632,7.29098,7.075357,6.853643,6.713525,6.590339,6.408613,5.9287767,5.3419247,4.968057,5.1741242,4.741518,4.6124773,4.20746,4.334051,4.350495,4.504119,3.8679128,3.9258242,3.4676313,3.011424,2.9809442,2.5395935,2.4073658,2.2347937,1.9451972,1.6251936,1.4321873,1.4118336,1.0765536,0.7663553,0.9408302,1.0755446,0.7792319,1.4714267,0.9658891,0.6199176
2690.0,39.227844,36.179974,30.084423,33.396744,25.548176,27.280428,19.792973,24.08472,14.511546,12.960109,12.35424,12.745191,14.528948,11.149855,15.6909075,16.723482,10.124953,10.051804,9.516993,9.498917,12.337976,9.553783,7.7811584,8.0520315,7.72947,8.697747,7.29098,7.0774436,6.8354135,6.713525,6.590339,6.406527,5.8833027,5.3419247,4.954305,5.132452,4.7629952,4.601572,4.236601,4.3024197,4.316271,4.478298,3.884758,3.9258242,3.4819555,3.011424,2.9809442,2.5395935,2.3908222,2.2347937,1.9614655,1.6251936,1.4477003,1.4118336,1.0766875,1.1421944,1.0887827,1.1193961,0.7447158,1.4541773,0.9654332,0.62102765
2700.0,39.050655,36.264072,29.965776,33.396744,24.90096,26.838665,20.121588,23.786701,14.511546,12.834978,12.352967,12.759887,14.476657,11.149855,15.810279,16.923204,10.124789,10.061675,9.540819,9.548306,12.968833,8.99769,7.7661667,8.054685,7.714639,8.773983,7.2908335,7.07931,6.836597,6.713525,6.6121593,6.385746,5.835951,5.3419247,4.943265,5.128667,4.7373466,4.5752935,4.2935257,4.3459425,4.2865443,4.4499297,3.857998,3.9258242,3.497945,3.011424,2.9809442,2.5395935,2.3871937,2.2347937,1.9604625,1.6178981,1.4337355,1.4118336,1.0779675,0.9423622,1.0600493,1.1209943,0.6633369,1.326758,0.9888236,0.6183573
2710.0,39.107628,36.39014,30.08133,32.9963,25.021034,27.05252,20.269915,23.559673,14.624771,12.708275,12.355356,12.759887,14.418873,11.14605,16.293623,17.00013,10.143945,10.077063,9.557405,9.726904,13.010532,9.298372,7.753219,8.069968,7.7144804,8.81145,7.2906475,7.077528,6.837062,6.713525,6.59764,6.365546,5.808976,5.3419247,4.9378743,5.128293,4.7389517,4.5474653,4.417947,4.3207426,4.2914352,4.4499297,3.86536,3.9258242,3.4999554,3.011424,2.9809442,2.5395935,2.406136,2.2347937,1.9604658,1.6122531,1.4118336,1.4118336,1.0787354,1.2254958,1.0136137,1.1017759,0.69716644,1.4274465,1.0241389,0.6157696
2720.0,38.572903,36.413197,28.792755,32.76155,26.52731,26.57731,20.554758,23.34733,14.627279,12.717081,12.350476,12.747336,14.33743,11.14114,16.6569,17.082266,10.1588125,10.115193,9.572741,9.948237,13.041199,9.881984,7.746069,8.082497,7.722062,8.657513,7.2924953,7.076001,6.8040133,6.728389,6.5227904,6.34651,5.791176,5.3419247,4.913258,5.1294546,4.715308,4.529652,4.445442,4.3306336,4.2925334,4.4312243,3.866247,3.9258242,3.5217636,3.011424,2.9809442,2.5395935,2.4057894,2.2347937,1.9604591,1.6251936,1.4118336,1.4244843,1.0796765,1.3760792,1.0127888,1.1017759,0.909345,1.3154246,0.9689787,0.5968018
2730.0,38.58524,36.49076,27.432325,32.748135,27.667059,26.128849,21.182926,23.14634,14.631252,12.462664,12.354282,12.792143,14.247014,11.136132,16.763006,17.129114,10.166348,10.2020645,9.581974,10.21106,13.074123,10.072875,7.7360992,8.095599,7.729377,8.660921,7.291714,7.0477934,6.8067775,6.744541,6.568175,6.3381624,5.7666807,5.3419247,4.9124484,5.1316013,4.6810517,4.5326276,4.445442,4.35544,4.29174,4.439887,3.874416,3.9258242,3.5303183,3.011424,2.9809442,2.5395935,2.4176736,2.2347937,1.9586722,1.6251936,1.4118336,1.4244843,1.0808922,0.66472936,1.0128981,1.2033733,0.94506943,1.4580793,0.95917124,0.582341
2740.0,38.847416,36.50987,26.938105,32.484177,27.232807,25.577816,21.379454,22.964464,14.759474,12.58989,12.355555,12.998886,14.159968,11.1230955,17.327179,17.14084,10.172375,10.365976,9.606873,9.708462,13.114823,10.427346,7.7165065,8.110429,7.726686,8.396697,7.286107,7.02374,6.8029613,6.7438607,6.557953,6.3174562,5.7666807,5.3419247,4.9069624,5.114929,4.7015047,4.5533953,4.475635,4.3578,4.2933164,4.436813,3.9034405,3.9258242,3.5294628,3.011424,2.9507463,2.5395935,2.4176736,2.2347937,1.9559932,1.6251936,1.4118336,1.4423136,1.0827738,0.67844456,1.0236547,1.2052493,0.84983826,1.4501206,0.95276743,0.5751648
2750.0,38.259888,36.558674,26.41156,32.26742,28.299215,25.123781,21.742289,23.036238,14.993369,12.604024,12.353542,13.23216,14.107784,11.109549,17.762285,17.145777,10.176667,10.597758,9.610187,9.708462,13.1495,10.661949,7.712302,8.144136,7.716761,8.045359,7.257973,7.0159626,6.781571,6.7439437,6.577655,6.3174562,6.0877476,5.3342023,4.8829722,5.105838,4.6916246,4.5199714,4.4845185,4.346376,4.304183,4.4712963,3.9226456,3.9060948,3.5326254,3.015233,2.9507463,2.5395935,2.4176736,2.2347937,1.9867414,1.6251936,1.4118336,1.4423136,1.1054478,0.67844456,1.0176151,1.2085327,0.8451638,1.3984892,0.9638522,0.57053083
2760.0,38.2322,36.641346,26.722961,32.04201,28.215141,25.315851,21.860378,22.881304,15.067756,12.522901,12.354006,13.502473,14.0534315,11.098967,17.615046,17.10542,10.176667,10.831343,9.602871,9.537574,13.178701,10.340772,7.6979938,8.173189,7.7177305,7.96499,7.2604704,7.0159626,6.7720833,6.7439137,6.5700855,6.317264,6.455195,5.7652993,4.883037,5.1272364,4.6589756,4.520267,4.5050607,4.346376,4.3001633,4.4482493,3.9277372,3.8953443,3.548194,3.0299711,2.9540935,2.5395935,2.4176736,2.2415679,1.9909537,1.6251936,1.4118336,1.4423136,1.1072005,0.96802974,1.0121137,1.2039115,0.81889516,1.3285673,0.9610518,0.57128406
2770.0,38.130608,36.7113,26.979904,31.421087,28.581074,25.165493,22.403816,22.784492,15.144986,12.522901,12.340417,13.838623,14.036728,11.093205,17.615046,17.10542,10.184848,11.190429,9.606108,9.565309,13.178701,10.35186,7.6826863,7.340822,7.7173815,7.8556404,7.2601943,7.0012746,6.776186,6.743995,6.568526,6.317285,6.7298174,5.8127236,4.876306,5.1272364,4.67655,4.5203476,4.5154715,4.340857,4.298808,4.443457,3.935729,3.8953443,3.5605109,3.0438569,2.9214714,2.5395935,2.4176736,2.2615974,1.9909537,1.6251936,1.4118336,1.4423136,1.1127949,1.102755,1.029963,1.2043478,0.7961973,1.3175964,0.9591165,0.57958186
2780.0,38.484203,36.776867,27.809927,31.218256,28.084509,24.437944,22.56843,22.740849,15.202306,12.8511095,12.340708,13.86342,14.062671,11.082187,17.925322,16.99981,10.193374,11.487918,9.605178,9.3759165,13.143516,9.859497,7.6779118,7.1330533,7.7198563,7.8556404,7.2612286,7.007277,6.766355,6.743995,6.5608473,6.317285,7.009386,5.7975507,4.8368216,5.1309795,4.643932,4.5034614,4.5304804,4.3457975,4.2979555,4.4387136,3.9788592,3.8953443,3.5598824,3.0416696,2.919984,2.5395935,2.4176736,2.2652736,1.9909537,1.6251936,1.4118336,1.4423136,1.1381536,1.1094612,1.0313745,1.201951,0.80464625,1.3066498,0.96330416,0.57571465
2790.0,38.358112,36.84062,28.26424,31.045094,28.629013,24.225979,22.944939,22.785711,15.44535,13.052557,12.335218,13.772172,14.111027,11.062029,18.004122,16.995226,10.194873,11.666332,9.604487,9.421757,13.159616,9.878292,7.231604,7.2100916,7.7002616,7.766209,7.2291455,7.0582924,6.7474794,6.7445064,6.583868,6.317285,7.7483253,5.8017354,4.842422,5.0973964,4.64473,4.487197,4.573223,4.3808985,4.3236084,4.436161,3.9513068,3.8953443,3.5600483,3.0405269,2.919984,2.5395935,2.4176736,2.2652736,1.9909537,1.6251936,1.4118336,1.4423136,1.1469773,1.0856177,1.0249944,1.2162929,0.80886316,1.3059406,0.96330416,0.57716256
2800.0,38.77378,36.857,28.797705,31.045094,29.023912,23.962763,23.281506,22.829834,15.716108,12.9790325,12.3355055,13.442001,14.077325,11.04475,17.993683,16.95921,10.19912,11.779673,9.615383,9.439201,13.184874,9.952285,7.1624894,8.133844,7.686132,7.686525,7.229923,7.100805,6.7450743,6.7576838,6.583868,6.317285,7.7762423,5.76876,4.858322,5.09787,4.642204,4.4894314,4.562304,4.352896,4.3293757,4.4142303,4.0059857,3.8953443,3.5587535,3.0434258,2.919984,2.5395935,2.437129,2.2652736,1.9935092,1.6251936,1.4118336,1.4423136,1.1398158,1.080317,1.0411774,1.2735434,0.80886316,1.3046292,0.9720356,0.5747527
2810.0,39.03322,36.928173,29.34857,30.44892,29.490837,24.214771,23.571667,22.910185,15.810323,13.0764265,12.329201,12.974079,13.999044,11.042139,17.682955,16.977888,10.201108,11.869749,9.622431,9.60881,13.169857,9.754335,7.2362437,8.526589,7.687065,7.6372695,7.2299647,7.1132317,6.727814,6.775064,6.5551944,6.3171196,7.779403,5.7690525,4.945015,5.099456,4.642026,4.487735,4.5960484,4.352896,4.3470078,4.4184623,4.070103,3.8953443,3.5614426,3.0230765,2.919984,2.5395935,2.4336743,2.2652736,2.0099378,1.6251936,1.4191879,1.4707643,1.13925,1.085212,1.0489054,1.2605743,0.8398813,1.2998393,0.95782477,0.5760134
2820.0,39.190334,36.932945,29.472256,30.578268,30.068436,23.922874,24.302235,22.82476,16.17253,13.04492,12.328354,12.838413,13.952988,11.034044,17.662764,17.005022,10.202063,11.876047,9.632647,9.697561,13.122138,10.372361,7.5210485,8.580379,7.6874175,7.6075387,7.2261677,7.1707053,6.7108183,6.8081384,6.582337,6.3161235,7.823904,5.7427497,4.878219,5.100977,4.640951,4.470157,4.6775723,4.3647666,4.355635,4.4211545,4.1303616,3.8953443,3.59139,2.9809442,2.9174964,2.5395935,2.4351702,2.2652736,2.0227227,1.6251936,1.4243901,1.4727936,1.1408142,1.0742881,1.0377722,1.2638227,0.8358315,1.2998393,0.9506897,0.57138526
2830.0,39.334385,36.959774,29.368275,30.750824,30.068436,24.006012,24.302235,22.82476,16.368158,13.01406,12.328354,12.838297,13.984536,11.026772,17.683214,16.947048,10.2095995,11.8175535,9.607997,9.793404,13.050394,10.800397,7.7412305,8.560888,7.690423,7.568717,7.2093887,7.1687264,6.713525,6.827842,6.5812383,6.310796,7.823904,5.6651425,4.8439264,5.1006975,4.6257486,4.4560733,4.7045364,4.3667746,4.3676543,4.4610405,4.1931753,3.8953443,3.590337,2.9809442,2.9160137,2.5395935,2.4454372,2.2652736,2.0206046,1.6251936,1.4301172,1.4727936,1.1422505,1.0805851,1.032873,1.2638227,0.84102076,1.3337321,0.9537702,0.5582825
